Date,AAPL,BTC-USD,MSFT,NVDA,TSLA,SPY
2022-10-10,4.661848394428246,18.918249264613223,3.928686444609126,4.101516745062111,13.295169983769908,1.7470161952655885
2022-10-11,4.614042772842215,18.829233246292784,3.8628797460670636,4.0719945146397345,12.90995790639775,1.735952593594526
2022-10-12,4.592794230820383,18.934024059723487,3.8687066010108704,4.041768998487231,12.954084648971659,1.7302265545158166
2022-10-13,4.747171519140971,19.156853657564056,4.01420031680079,4.203439489997052,13.221228095915635,1.7758888048962767
2022-10-14,4.59412239319543,18.961905990777407,3.916862300953526,3.9458208268875263,12.223613589602733,1.7354188219926174
2022-10-17,4.727915220681709,19.322749603057332,4.070582054728905,4.178134625195849,13.079904598450236,1.7800136825959927
2022-10-18,4.772403520298487,19.108930864685032,4.0872050995816815,4.20590031897833,13.129993824148602,1.8009283544722128
2022-10-19,4.77605493884041,18.916322778377292,4.052588048138041,4.235422549400705,13.240309315754335,1.788166165447103
2022-10-20,4.760451086912525,18.831528428792307,4.046932429633028,4.285680971675133,12.36016655463695,1.773171617466038
2022-10-21,4.8892648474765625,18.94887228830745,4.149241118230132,4.381277500409775,12.787119653424414,1.8162624358120087
2022-10-24,4.961638903027313,19.119957006348006,4.2371549761342555,4.428021507256073,12.596898880953924,1.8384870651291876
2022-10-25,5.057584242772045,19.861492058039982,4.295592889112567,4.6606869484294595,13.26296911733094,1.867844963514356
2022-10-26,4.958319525079152,20.52820879308014,3.964160748474474,4.532404410098123,13.39534843516664,1.8537723567680904
2022-10-27,4.8072626426961795,20.049254973553946,3.885843890293897,4.63081240406785,13.422181883941763,1.843873417422434
2022-10-28,5.170462110814436,20.355160912211986,4.0421343311066575,4.862071944855151,13.626714253705796,1.887740421607455
2022-10-31,5.090783676195658,20.256744104343454,3.978041334737205,4.743630709226414,13.568275913838344,1.8741046207682415
2022-11-01,5.0014770923472485,20.24636655924889,3.9101781935880116,4.759797557055145,13.58497323229049,1.865903808496435
2022-11-02,4.81489700637906,19.924396273441122,3.7718820269230506,4.645924658838474,12.819319609977356,1.8190767423638365
2022-11-03,4.610722366904599,19.974291880882394,3.671629513376141,4.716919944039125,12.838997715048718,1.8003459465961436
2022-11-04,4.601743393015402,20.900603601387942,3.7939889187281763,4.975241557341694,12.371496455425252,1.8262584942792541
2022-11-07,4.619700826799068,20.36253869817765,3.905037622184055,5.02620326534625,11.751937772894722,1.8437278154534167
2022-11-08,4.638987964941962,18.325036279965694,3.922174376353211,5.1319917330373,11.407274766244594,1.8536753910732338
2022-11-09,4.485020330418941,15.695572707090182,3.847456158956646,4.8416873958681625,10.589743082307152,1.8154860965462263
2022-11-10,4.884072472742538,17.3816680139885,4.163979759585378,5.53546635376715,11.372689088533047,1.915254590949756
2022-11-11,4.97818285131122,16.835632708305095,4.234755525535667,5.738257250578927,11.685748113976873,1.9337914553277356
2022-11-14,4.930962669719452,16.42439159838215,4.139472882067793,5.7270107185644115,11.386403800593929,1.9173408876564972
2022-11-15,4.98948919332511,16.687698640993535,4.146670966306622,5.857401100863622,11.593320981630539,1.9336940293526819
2022-11-16,4.9479208977534705,16.47503425008525,4.154231857750145,5.5916990138397304,11.146093802425074,1.9189425093156876
2022-11-17,5.012102391347618,16.492901541267408,4.1533727324298875,5.509809846100883,10.922480212822341,1.9130707148412287
2022-11-18,5.031056974902023,16.503041653689607,4.145468030324101,5.4156188822152425,10.744782201719458,1.9217569692942478
